name,статус,причина,пар_ss,пар_base,пар_xdate,пар_карантин,вердикт_аудита,km2,res,bands,crs,lon,lat
6a4f09b971e50037430d567e,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,без структуры,0.743,0.0298,3,EPSG:32618,,
6a4f14b671e50037430d60a6,использован полностью,,3,6,0,0,разметка подтверждена,1.388,0.0355,3,EPSG:32615,,
6a4f25c671e50037430d724f,не годен по паспорту,площадь 0.25 км² меньше 0.5,0,0,0,0,,0.248,0.0261,3,EPSG:32615,,
6a50591d24dae777609090af,использован частично,подложка: привязка не построена: нет валидных узлов,4,0,0,0,,2.672,0.0656,3,EPSG:6463,,
6a50976c24dae7776090affb,не годен по паспорту,площадь 0.11 км² меньше 0.5,0,0,0,0,,0.11,0.01,3,EPSG:32632,,
6a52ddfe6430e7043e2057d0,не использован,привязка: узлов привязки 1 меньше 5,0,0,0,0,,0.734,0.05,3,EPSG:26917,,
6a595cd5f46c823fe6fda614,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.337,0.0268,3,EPSG:32618,,
6a5a1fb35113870063c16720,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,без структуры,0.526,0.0417,3,EPSG:32618,,
6a5d25a5ac94857a6f4ab38d,использован полностью,,3,6,0,0,разметка подтверждена,1.715,0.0263,3,EPSG:32632,,
6a5d4382ac94857a6f4ac8a9,использован полностью,,6,12,0,0,разметка подтверждена,4.906,0.0274,3,EPSG:32632,,
6a63fe8c03257b96b059aae9,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,1.23,0.05,1,EPSG:32719,-69.056135,-15.509028
6a679983a82ed85eb6b2b111,не годен по паспорту,площадь 0.12 км² меньше 0.5,0,0,0,0,,0.117,0.01,3,EPSG:32632,,
6a696a28ad341af93b96aa24,использован полностью,,1,2,0,0,без структуры,0.984,0.0368,3,EPSG:32615,,
6a6f024bd40172557fd30489,не годен по паспорту,площадь 0.17 км² меньше 0.5,0,0,0,0,,0.174,0.0194,3,EPSG:32760,174.697203,-36.869959
6a737dc9acbbde5222f1fa35,использован полностью,,5,10,0,0,разметка подтверждена,2.82,0.1,3,EPSG:31982,-49.245105,-26.425942
6a77c1f5be540a70b62c6a0a,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.336,0.0113,3,EPSG:32632,,
6a8f08f29daab4e74c2ddca5,использован полностью,,15,12,0,0,разметка подтверждена,11.585,0.1,3,EPSG:9377,,
6a8f2f3a8f75f1daf8b39937,использован полностью,,15,12,0,0,без структуры,11.825,0.1,3,EPSG:9377,,
6a8f9da28f75f1daf8b405b6,использован полностью,,14,12,0,0,разметка подтверждена,5.967,0.0605,3,EPSG:32645,85.18159,28.009472
6a8fa5c28f75f1daf8b40eba,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.651,0.0351,3,EPSG:32645,85.37735,28.271321
6a8ff3a17efa87881ba7b911,не годен по паспорту,площадь 0.06 км² меньше 0.5,0,0,0,0,,0.06,0.05,3,EPSG:32633,,
6a92649bc3a9617c871ea3f7,использован полностью,,10,12,0,0,разметка подтверждена,2.88,0.035,3,EPSG:32646,91.824611,22.376136
6a92666dc3a9617c871ea506,использован полностью,,10,12,0,0,разметка подтверждена,2.88,0.035,3,EPSG:32646,91.795615,22.359664
6a926a58c3a9617c871ea6e9,использован полностью,,11,12,0,0,разметка подтверждена,3.393,0.035,3,EPSG:32646,91.764456,22.35401
6dbd8ba8-a161-46d8-83cc-d3ccc4b032bf,использован полностью,,5,10,0,0,разметка подтверждена,2.423,0.0676,3,EPSG:32635,,
700ede77-47a3-417b-ad14-0a0f980a84b0,не годен по паспорту,площадь 0.45 км² меньше 0.5,0,0,0,0,,0.454,0.0275,3,EPSG:32617,,
71000fb3-0299-4960-93b8-04a5518b5816,использован полностью,,8,12,0,0,разметка подтверждена,2.316,0.0734,3,EPSG:32635,,
787cb633-6588-477b-be6b-1038f988fef2,не годен по паспорту,разрешение 0.10 м/пкс грубее 0.1,0,0,0,0,,1.107,0.1042,3,EPSG:32635,,
78e8bdfb-4143-4050-a4b6-2022d49b7dcc,использован полностью,,9,12,0,0,разметка подтверждена,3.359,0.0648,3,EPSG:32635,,
78feae3b-5ebf-460a-86bc-e9079f6490f1,использован частично,подложка: привязка не построена: нет валидных узлов,3,0,0,0,,1.228,0.0244,3,EPSG:32616,,
7984038b-f6b5-49c9-8fb5-b077023ca410,использован полностью,,6,12,0,0,разметка подтверждена,1.821,0.0733,3,EPSG:32635,,
7bd5d630-4fe6-4565-a201-0c00861f95c3,не годен по паспорту,площадь 0.22 км² меньше 0.5,0,0,0,0,,0.223,0.0381,3,EPSG:32633,,
7f780751-14e0-4aeb-907e-e07c629c8fae,использован частично,подложка: узлов привязки 2 меньше 5,7,0,0,0,,3.172,0.0628,3,EPSG:32635,,
81f79471-3960-40e1-98dc-d23ca83c948f,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
835f0ce7-baa7-431e-9464-27cf4a7d0242,не годен по паспорту,площадь 0.31 км² меньше 0.5,0,0,0,0,,0.31,0.0422,3,EPSG:32645,85.537346,27.618233
860261e8-d53d-4d15-b2f5-414f0e4c63bb,использован полностью,,4,1,0,7,привязка сдвинута,1.264,0.0858,3,EPSG:32635,,
86a6b3cf-aa8a-4be4-81d6-8d6c9aab0976,использован полностью,,7,12,0,0,разметка подтверждена,3.268,0.0737,3,EPSG:32635,,
8d864040-7f61-4e69-85f4-07f88f72b1a7,использован частично,подложка: узлов привязки 2 меньше 5,3,0,0,0,,1.388,0.0745,3,EPSG:32635,,
927a2f46-ec85-48bb-80f2-0aee4bf982b8,использован частично,подложка: узлов привязки 3 меньше 5,4,0,0,0,,1.568,0.0873,3,EPSG:32635,,
92d49698-648b-4a37-95e8-904d65facbaf,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,без структуры,0.943,0.0607,3,EPSG:32635,,
9326f978-6478-42d3-9a90-d7770b388318,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
9449487f-0b3b-42e4-bb40-e0d2d83cdcbf,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
977419d2-d4ec-4d35-9c99-0c2cc973100e,не годен по паспорту,площадь 0.28 км² меньше 0.5,0,0,0,0,,0.285,0.0187,3,EPSG:3857,,
98e75d9f-3233-450b-a69d-9db39841328b,не годен по паспорту,площадь 0.45 км² меньше 0.5,0,0,0,0,,0.445,0.0746,3,EPSG:3857,,
9c75cb72-e13a-4862-abe4-62058d5e108c,использован полностью,,1,2,0,0,разметка подтверждена,1.027,0.03,3,EPSG:32610,,
9e5ab7ce-adeb-4a84-8584-b67da60e1bcc,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
9f4aa899-012f-47b0-a878-a8c932a259b0,использован полностью,,8,12,0,0,разметка подтверждена,3.168,0.0651,3,EPSG:32635,,
a3f8126d-192d-47fe-8352-87d44b137ed3,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.788,0.05,3,EPSG:32610,,
a481891a-704d-4716-ad85-339c93fe119f,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.657,0.0621,3,EPSG:32635,,
a54c05a3-3b60-49fe-80b5-fab96e5ba38f,использован полностью,,11,12,0,0,разметка подтверждена,4.031,0.0754,3,EPSG:32635,,
aa368fc7-c1e6-48ef-adbb-bc23da93d397,использован полностью,,2,4,0,0,разметка подтверждена,1.055,0.0375,3,EPSG:32633,,
aed7e8a8-56a4-4628-867b-7d032202a057,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
b0045081-4969-4bcb-9511-95f6d31ba56a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
b47d6224-26d1-4166-8242-87224272ed96,использован полностью,,6,12,0,0,разметка подтверждена,2.346,0.0677,3,EPSG:32635,,
b4883e78-09d7-4631-a595-b5d5a6d46c76,использован полностью,,12,12,0,0,разметка подтверждена,3.171,0.0762,3,EPSG:32635,,
b799110f-7572-4d0a-be72-9f5e9e9e313f,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
be11452f-4d92-49fa-94a0-afdbe20f9a68,использован полностью,,3,6,0,0,разметка подтверждена,1.758,0.0779,3,EPSG:32635,,
c2f6bc3f-8870-4b84-bd5e-26013852417b,использован частично,подложка: узлов привязки 2 меньше 5,1,0,0,0,,0.929,0.0851,3,EPSG:32635,,
c4eb3cd2-2a73-4586-8115-341d6cf65415,использован полностью,,4,8,0,0,разметка подтверждена,1.097,0.0722,3,EPSG:32635,,
c51e6aaf-b861-4d58-89cd-7615c6dffcfb,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
c7518893-5731-4246-af58-1aa537e9a7ce,использован полностью,,2,4,0,0,разметка подтверждена,1.503,0.0434,3,EPSG:32633,,
c871ddc8-91b3-461f-bc96-f321f33cf483,использован полностью,,1,2,0,0,разметка подтверждена,1.448,0.05,3,EPSG:3857,,
c8bfaa3f-4172-4e35-a86a-981c9f21dee4,использован полностью,,3,6,0,0,разметка подтверждена,3.299,0.0378,3,EPSG:32633,,
c98db04e-b1e6-4896-80d4-52627acceb38,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
cdb8a7d1-db92-445f-bc78-ddf525c8443f,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
d2b44a46-0bef-4057-a9be-5d01e85b3299,использован полностью,,1,2,0,0,разметка подтверждена,1.439,0.0247,3,EPSG:32618,,
d6f5c52a-2aaf-4cf3-a3b8-1340e29d9d0f,не годен по паспорту,разрешение 0.12 м/пкс грубее 0.1,0,0,0,0,,34.118,0.1233,3,EPSG:3734,,
da442e0f-a159-42b8-b72b-25abf7fd83fd,использован частично,подложка: привязка не построена: нет валидных узлов,3,0,0,0,привязка сдвинута,1.876,0.0753,3,EPSG:32635,,
dddd010c-d6ed-4802-bf38-8c0bfd9980f4,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
e57bdd6e-8d1c-490b-9ada-86fc939eea1f,использован полностью,,8,12,0,0,разметка подтверждена,3.16,0.0719,3,EPSG:32635,,
e7c1f268-cb44-4c51-8b62-3752f84001f5,использован полностью,,6,12,0,0,разметка подтверждена,1.933,0.032,3,EPSG:32616,,
ea5a3130-d437-4ea0-9b99-e73345e1c01f,использован полностью,,3,6,0,0,разметка подтверждена,1.657,0.0308,3,EPSG:32616,,
ea6e48e6-4a1f-43d4-b7bd-c30d8ae60b43,использован полностью,,8,12,0,0,разметка подтверждена,3.194,0.0816,3,EPSG:32635,,
eb52147b-9298-4562-bb1d-ba5acb53f656,использован полностью,,15,12,0,0,разметка подтверждена,11.935,0.0755,3,EPSG:32635,,
ed4b2f6c-a043-40c8-a8f1-ace8c230f817,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
